005927	创金合信新能源汽车股票A	CJHXXNYQCGPA	股票型	57.53	-0.02	11.53	14.47	38.81	76.83	80.96				1	2020-11-16	1.7289	1.05	1	0.15%	100	1	1.50%	0.15%
005928	创金合信新能源汽车股票C	CJHXXNYQCGPC	股票型	56.58	-0.03	11.47	14.26	38.33	75.60	78.43				1	2020-11-16	1.6972	1.04	1	0.00%	100	0		
001951	金鹰改革红利混合	JYGGHLHH	混合型	66.12	-0.76	11.42	18.63	47.67	68.10	101.32	65.08			1	2020-11-16	1.8340	-0.22	1	0.15%	100	1	1.50%	0.15%
005259	建信龙头企业股票	JXLTQYGP	股票型	54.41	-0.27	11.33	17.98	46.70	61.70	130.16				1	2020-11-16	1.9320	0.94	1	0.15%	100	1	1.50%	0.15%
001825	建信中国制造2025	JXZGZZ2025	股票型	68.25	-0.92	11.12	18.22	49.93	75.93	126.41	73.57			1	2020-11-16	1.8543	0.92	1	0.15%	100	1	1.50%	0.15%
005668	融通新能源汽车主题精选混合A	RTXNYQCZTJXHHA	混合型	83.51	-2.26	11.01	22.07	69.57	98.49	172.15				1	2020-11-16	2.3331	-0.07	1	0.15%	100	1	1.50%	0.15%
005063	广发中证全指家用电器指数A	GFZZQZJYDQZSA	股票指数	36.02	-0.78	10.98	13.83	41.76	45.30	81.26	32.53			1	2020-11-16	1.4590	0.10	1	0.12%	100	1	1.20%	0.12%
009835	融通新能源汽车主题精选混合C	RTXNYQCZTJXHHC	混合型		-2.27	10.97	21.93							1	2020-11-16	2.3305	-0.07	0	0.00%	100	0		
005064	广发中证全指家用电器指数C	GFZZQZJYDQZSC	股票指数	35.78	-0.79	10.96	13.77	41.61	45.03	80.96	32.09			1	2020-11-16	1.4533	0.10	1	0.00%	100	0		
005094	万家臻选混合	WJZXHH	混合型	67.26	-0.86	10.95	18.59	48.23	102.94	128.03				1	2020-11-16	1.9312	0.91	1	0.15%	100	1	1.50%	0.15%
006136	广发估值优势混合	GFGZYSHH	混合型	63.16	-0.09	10.89	18.87	45.85	75.18	162.79				1	2020-11-16	2.6353	2.21	1	0.15%	100	1	1.50%	0.15%
001158	工银新材料新能源股票	GYXCLXNYGP	股票型	60.13	1	10.82	17.04	53.43	75.73	115.51	54.01	31.13		1	2020-11-16	1.2090	1.43	1	0.15%	100	1	1.50%	0.15%
006863	国联安智能制造混合	GLAZNZZHH	混合型	46.82	-1	10.80	17.12	49.20	64.21					1	2020-11-16	1.7106	0.31	1	0.15%	100	1	1.50%	0.15%
630008	华商策略精选混合	HSCLJXHH	混合型	27.19	2.11	10.73	7.22	19.65	34.85	70.65	49.36	52.31		1	2020-11-16	1.4550	1.89	1	0.15%	100	1	1.50%	0.15%
